e0235fce-09bc-46c0-bd2a-4cf4f0fa835d,3003,Палата для новорожденных,2,2,False,False
6beea2a8-289e-4192-8d36-308f3c0e28d2,743,Палаты для инвалидов,2,0,True,True
6cd8a963-bde5-46d0-9e6b-b6db491f0e77,3158,Палата для детей,5,4,False,False
6f97e5f4-349c-4eff-bd69-d100da310e24,5239,Палаты для инвалидов,6,0,False,True
2e2b8f64-a28b-4973-8a62-c2989b3177f2,1540,Палата повышенной комфортности,20,20,True,False
a2356c79-c1dd-47cf-97bc-8a0fdfc59231,121,Интенсивной терапии,9,5,False,False
521e2c57-0c98-4d28-a309-d32690ec1426,1484,Родильная,10,2,True,True
615e203d-ddb7-4488-83df-5830a0a4c01f,4976,Интенсивной терапии,18,10,False,True
e83c489e-8b07-4355-8bda-c56cecdb8ef3,1446,Родильная,10,9,False,True
363420fb-2341-463c-a9f3-2af0db1d5e4c,765,Палата для детей,13,13,True,False
43db7f68-0972-4f2e-aa9a-ce5af8426335,3210,Рездельная,16,13,True,True
2275c46a-79f0-4bbe-bf95-92396de04b11,3992,Палата для детей,7,5,False,True
a0c6bb8b-8fa9-4539-a820-83397baefd27,366,VIP-палата,4,4,False,True
f2035e95-f891-478a-8e2c-9a61072f68b6,1271,Палата для новорожденных,12,2,False,True
859ab2db-0868-45d0-9d9c-e433b0f7a5a5,963,Интенсивной терапии,10,6,False,True
d57f056e-0d78-4d64-b1cc-bbf3a40a4171,3978,Палата для детей,10,8,True,True
ce0e4ab1-8ca9-48dc-8b60-9e449f20b540,1240,Палата повышенной комфортности,4,3,False,False
b0fb5bd9-f9cf-43e4-9d30-f1ab9c8413df,1121,VIP-палата,16,13,True,True
3a155ae1-0f63-4c3b-b2b5-300c29f8ba54,1221,VIP-палата,17,11,False,True
f9431ff9-2205-4a98-a71a-7ce717a21615,821,Палаты для инвалидов,8,2,False,True
284f720c-0120-4a30-829c-73248a5c4b15,2098,Родильная,10,6,True,True
9b9216c1-b853-47c4-9ffc-c9d3142f71fb,4247,VIP-палата,5,0,True,False
32a3a75e-c8b8-46a6-a5fd-2cea4adf3413,851,Палата повышенной комфортности,13,13,True,False
121f5ab7-12c4-4c67-8daa-b7a39b610bc4,4094,VIP-палата,8,2,True,True
c6e78fdc-193a-42fe-8950-15a9e4f9c4b8,4935,Палата повышенной комфортности,10,10,False,True
d54bed2a-3bba-4b27-8a4d-947c70d2ae41,5112,Рездельная,2,2,False,True
6af9b0bf-a1c3-450d-b79a-30c77f305b6b,4977,Палата повышенной комфортности,15,8,True,True
eb8efad3-bf7b-44e5-b567-4b59358de8ef,4186,Инфекционная,17,2,False,True
e8ace29b-4486-445b-8a06-94385b8a80ff,2386,Палаты для инвалидов,17,17,True,True
915b781e-a60b-4dcd-aaa5-28c2aaead394,1691,Палата для новорожденных,1,1,True,False
f676456b-9b92-4d83-baf2-7c38c361f718,3058,Интенсивной терапии,9,0,True,True
38e76552-3a24-4162-ad6b-5165c6cb6e83,2295,Инфекционная,12,4,False,True
85ac98f9-3b8a-4b2c-b50e-d2a14484d56e,3560,Интенсивной терапии,4,1,True,False
c396347a-8874-4126-940f-40fc7ba0d232,1419,Палата для детей,20,0,False,False
98c102be-93e4-4912-827a-fe0374e283af,5151,Интенсивной терапии,6,3,False,True
2b9f4fa4-5bb5-443f-9c17-1a71802261b6,1414,Палата повышенной комфортности,13,3,True,True
c25ee528-9a1d-4f01-b48e-f546959c5b26,1699,VIP-палата,5,3,False,True
88032114-ffe3-47c1-a056-323c63c5b205,3534,Палата повышенной комфортности,6,6,False,True
df6c30bb-6e09-435a-af86-713c0dcfcc01,5864,Палата для детей,14,9,False,False
8854f500-5a41-481e-9740-f10b1414c6bc,4308,Палата для новорожденных,8,2,True,True
50213c0d-6418-4562-a4b8-8a4e6f1773d6,2566,Палаты для инвалидов,15,13,True,False
8ff582b5-5578-4436-bed2-8030bc648f40,5383,Палата повышенной комфортности,4,3,True,False
40349cdd-57fc-42a3-a1ea-12ef47eb9965,4754,Палата для детей,5,2,False,True
3ba8e2eb-6343-4b2d-ab1c-9aac72ed177f,1135,Палата для новорожденных,17,14,True,False
96cc9fbd-966e-43d3-8077-a78813984adc,5546,Интенсивной терапии,12,9,True,False
252bb319-bdca-4345-a7b2-3ca996c1a5c3,405,Родильная,9,0,True,False
c835162e-f9cd-4a5d-a62c-7b5ffae2e34f,2798,Палата для детей,1,1,True,True
7367fe18-87fc-42c5-8ff9-c2e3d6e6566e,2298,Рездельная,7,6,False,False
81d8bc08-5ab9-40f7-983d-bb026d30d6a8,2393,Инфекционная,6,2,True,False
569e0bd3-5d79-4183-a7a4-4a7333a2ec47,4640,Рездельная,15,4,True,False
0753317f-eef4-4f3e-9093-13c6ca758624,4265,Палата повышенной комфортности,17,4,False,False
5b2c969e-e878-41a6-94c0-e30af1b483da,5925,Палата для новорожденных,13,7,True,True
58c1a620-3649-454e-baf9-d73447723565,5566,Палата для новорожденных,6,6,True,True
fec18464-9cbd-4e70-9aa9-54309a1cd5af,209,Рездельная,8,3,False,False
ca998af1-a147-4700-b13b-fa473e26efe3,5542,Палата для детей,18,0,False,True
b690a66d-061c-45b1-b15f-6f3b93fb311f,1806,VIP-палата,14,0,True,False
0cd471f4-8732-489d-8fc3-657a52b6a87e,3702,Интенсивной терапии,17,11,False,False
194b60dd-827b-4ee1-94a6-0cb98fd45eb9,2246,Палата повышенной комфортности,18,2,True,True
55b80508-1238-42cb-8381-423be25e9afb,5723,VIP-палата,16,11,False,False
ca8fded3-0e55-4069-a7af-89bbb1a310e5,3390,Палаты для инвалидов,14,12,False,True
a8795741-8e06-4ab0-9a8c-abe47ba1cbc2,1407,Палата для детей,3,2,False,False
2b33625f-ab93-4bd2-900b-619f1f971427,4708,Родильная,8,7,False,False
3ade2ecd-962e-45e5-b268-88210f54ec78,2525,Интенсивной терапии,3,2,True,False
aca580d2-d26c-44ac-a5e9-784b45b3180c,1978,Палата повышенной комфортности,3,3,True,True
8d5fee1e-c3bf-4bae-9141-6ccbeb7110ed,1398,Инфекционная,15,2,True,False
0b6d41bb-d903-4557-bc82-6b788442d20e,2352,Палата для новорожденных,8,4,True,False
1dce0e62-2cd3-4189-a40d-2a890cc9ca0b,2187,Инфекционная,18,15,True,True
7a361c1f-1ba7-48e1-8675-f18eae2186e5,5095,Палата для новорожденных,9,6,True,False
79fe338f-8cd8-4834-af23-be2ed7207ad9,5994,Инфекционная,7,7,False,True
e1065d06-8b3b-489a-a200-8cb9aee78b04,530,Интенсивной терапии,5,3,False,True
7005c96a-5122-4198-9cd5-8cba270247e4,1119,Палата для новорожденных,18,1,False,False
344156b3-f2b8-4f3e-b40e-74d3e4bed9cb,2368,Палата повышенной комфортности,10,6,True,False
22b73989-c17f-4015-b111-d01740b1b7a8,1999,Палаты для инвалидов,15,11,True,True
7d198e26-af6b-4c14-a8ea-3ac7a6339dda,2528,Интенсивной терапии,13,11,True,False
91e2cd6e-7bc6-4dee-81ee-d04de88757c6,3252,Инфекционная,18,15,True,False
c8065f9d-0a85-44cc-b6d1-8465eb64b24c,2464,Палата для новорожденных,12,5,True,False
b692c91b-e5aa-43d2-bebb-d968871e7f3d,2968,Инфекционная,19,4,False,True
af98c494-1fc4-4659-aa8e-fff7de6510b7,5472,Палата повышенной комфортности,8,0,False,True
5a02991f-7579-4c53-9886-f209f34f83d6,3803,Палата повышенной комфортности,2,1,True,False
cc8cea7d-2bd2-4f2e-98bb-0102d13584ef,5288,Интенсивной терапии,3,3,False,False
42c405fb-1fe7-46dc-bd7b-37801fb925ee,3226,Палата для детей,12,7,False,False
ed709feb-163a-4220-88bf-752be7d3b6b7,2107,Палата для детей,11,0,False,False
03b2fc89-a921-4bb2-8a36-6c8a875b26e0,1841,Инфекционная,8,1,False,True
91d07a96-d781-426c-b2e0-bfbee15012a4,2708,VIP-палата,4,0,False,True
8a3caa9f-464a-4f00-948c-9cafe5d6c613,3529,Палата для детей,6,3,True,True
09f98b45-52f8-4b08-ac94-cced9424abf1,3161,Интенсивной терапии,17,10,False,False
7f4ef84b-1595-4303-8a36-43d6b01959fb,1175,Палаты для инвалидов,6,1,False,False
ef4ce23f-01ec-4913-861d-57de239593ef,1291,Инфекционная,7,2,False,False
af100ffd-324c-472e-837e-a8c717018a9e,3339,VIP-палата,6,2,True,True
b502ba43-e017-46ec-9e72-7abfd4338a8f,4001,Палата повышенной комфортности,1,1,False,True
4de54add-beae-42b9-8e1a-a1deef1b96a6,5446,Интенсивной терапии,7,3,False,True
56db2360-ce2c-4722-a629-9199716220b2,676,Палата повышенной комфортности,3,1,True,True
d6fe67db-012c-4357-bc2a-e60204276135,3551,Палата повышенной комфортности,11,10,False,True
4afffe44-3dfa-4739-82c0-734700e14ef6,4892,Палата для детей,6,5,True,False
26ee7064-df82-45f4-8d6c-e5048642f750,2116,Палаты для инвалидов,11,10,False,False
551f7c20-a7dc-4ff4-bfce-71c6f7ce4e3f,5382,Рездельная,3,3,True,False
f5fe059d-cb44-46b9-97e3-72f1b4cd8cf4,407,Палаты для инвалидов,1,1,True,True
085cc2ce-1101-4f36-b291-75012d021e6d,5742,Интенсивной терапии,2,2,True,False
d2359277-c808-42a9-a0f8-7bd0f85b3e5c,3661,Инфекционная,16,13,False,False
e609623d-2309-4df2-b62d-51c03d9377bf,4124,Инфекционная,5,1,False,True
97932190-06d4-466a-b049-14ced064f4de,4736,Палата для новорожденных,7,0,True,False
88309fb6-4a1b-4850-ad1e-f9f2c329160a,2570,Родильная,7,7,False,False
0d3f9799-d96c-4a4b-8c4c-bcf16afa62a6,2672,Интенсивной терапии,7,0,False,False
575a693d-6d91-48d3-861c-216ea1a7c5ab,788,VIP-палата,1,0,False,False
ae162f2c-4f71-41ec-812c-c7635a3b8149,4701,Палата для новорожденных,20,8,False,False
4208dd48-a125-4497-8a80-74c9ba1247da,1716,Палаты для инвалидов,14,9,False,False
fed6c739-c556-4d24-a2a3-cad33ae27ece,1788,Родильная,19,3,False,False
72db5930-fec9-4e69-858e-95068cf33f75,5790,Родильная,6,0,False,False
11db62d0-a6a5-4797-8cd8-a63a7e3e76fe,2863,Палаты для инвалидов,9,4,True,False
6fc9cf9a-766e-4409-9828-df5841724700,1215,Рездельная,2,0,False,True
34929dab-c7a7-4495-8f32-187b7986702d,648,Инфекционная,10,5,True,True
49444f33-1e86-4b5d-b35b-ac48b72ac68e,3184,Палата повышенной комфортности,4,2,False,False
9df7c44a-d887-4579-af59-f733d9e96ccf,147,Рездельная,4,3,False,False
23d6b703-7e09-428c-9ece-2d81ae46349d,5364,Родильная,1,0,True,False
f071b68e-c99e-4e4e-b7f8-78aabd461aad,560,Палата для новорожденных,14,5,True,True
a92d8e92-2aa7-406c-800c-08105cd28eac,2173,Палата для детей,1,0,True,True
4b042296-d002-4a01-8fea-d7630851e451,2871,VIP-палата,18,16,False,True
1dbdee3b-c1c3-4109-ab63-d086ba99b04f,1645,Рездельная,10,8,False,False
99ad4f13-f0fd-4602-9356-a5be3a12c10a,2063,Рездельная,11,2,True,False
e50631c9-7846-4697-bc63-30e1ee0ae7f9,2025,Палата для новорожденных,2,0,True,False
96ef45dc-0813-4800-ae76-6f0572d1680c,5340,Палата повышенной комфортности,10,7,True,False
9036d6ed-a872-4e05-aff4-4f0dca1cddaf,972,VIP-палата,4,4,True,True
fde479ce-73c6-41eb-b0d9-b58ebff07a71,1638,Интенсивной терапии,4,2,False,False
59445b6b-2447-4d0f-9bb4-2badd80077b6,3959,Интенсивной терапии,12,12,False,True
fed2f2c2-fb05-47e5-8dee-2d6acccc2041,1930,Палаты для инвалидов,13,3,False,True
8da42825-4259-4056-aaee-3ba09f20f06c,1708,Палата повышенной комфортности,5,1,True,False
3e33af30-cd6f-455e-8895-836ed46c4243,4474,Интенсивной терапии,3,0,False,True
269db5bc-ab74-45fb-b4d9-1b117f0e0503,3691,Палата для новорожденных,8,5,True,False
61372676-95d0-4445-86f1-cf4c26776f67,243,Палаты для инвалидов,16,3,True,True
67c9952e-a83c-4384-a6c2-bfd423b0b3a3,5291,Родильная,17,3,False,False
7df1bf9a-5338-42de-995c-5c112ebe4a25,4849,Палаты для инвалидов,12,0,False,True
1e4b84fb-3999-4072-98b8-ddcf7b21d905,5985,Интенсивной терапии,4,3,False,False
297cd1f2-0e82-45f6-ab02-4d713187a4cc,2562,Интенсивной терапии,7,0,False,False
4544f74e-754f-4d4c-939f-25d28e1daa8f,1997,Палата повышенной комфортности,10,2,True,True
ddf5164f-dfe8-4b2b-94fd-85dad5c0c0be,2193,Инфекционная,20,11,False,True
33355aae-7f71-47f9-935d-3a1822ae29c7,3436,Палаты для инвалидов,5,0,True,False
7d135060-e377-4755-9990-c513c7712c63,4194,VIP-палата,2,2,True,True
1d6e3033-d38e-411b-81be-79d17f831b2a,245,Рездельная,20,0,False,False
47654062-ecdd-4705-ba30-657c8f3c900c,4644,Палата для детей,18,12,False,True
f0f92a13-1a32-4767-9b51-f44352afe65b,3713,Палата повышенной комфортности,16,13,True,False
5962312d-54cf-4698-868e-3a703ca7e045,744,Палата для детей,17,14,True,True
c90c5ac3-f155-4817-99c3-91e759c3ed3a,486,Интенсивной терапии,7,5,True,False
be8be056-02de-4ed1-8b31-e87d908974fd,155,Инфекционная,12,2,False,False
c24aed44-4330-4514-9946-18d174082ae5,969,Инфекционная,18,10,True,True
e37618c4-b45a-4bba-b18e-f168874ca144,3377,Палаты для инвалидов,18,6,True,False
7bbe916f-dcac-4896-9839-35064126c770,2535,Рездельная,16,0,False,True
9f95d547-b94d-4cce-ae89-09c2de4cd0c3,3286,Палата повышенной комфортности,6,0,False,True
896399ce-f740-417c-9d53-b311e0669ced,4416,Палата для новорожденных,10,1,False,False
c266b660-8861-4c3d-abe5-c2bcfc45a4e7,1778,Палата для новорожденных,8,8,True,True
6fe3053e-41e5-4af5-8d0f-49c55c5ba347,1966,Палата для новорожденных,19,3,True,False
d4282593-56db-41d6-9c0a-7d872b444080,1663,Инфекционная,15,11,True,True
014a5628-7da5-413b-b125-c5127a46cfac,2648,VIP-палата,7,5,False,True
95de660f-0780-43be-86f8-bce0a635ee4e,2330,Палата для детей,4,0,True,True
67fda5ae-41f2-43ea-84ba-192800baaa0e,2520,Палата для новорожденных,14,4,False,False
f8cf440f-fe9b-42ae-aa76-5de6b9431a12,2362,Палата для детей,11,7,False,True
c88bb8c1-ce98-481a-bbbc-5026eea5fae3,1060,Палата повышенной комфортности,4,1,False,False
bbc7a99e-cc6e-4f8e-a3a6-164e17c2e8ad,2227,Палата для новорожденных,11,1,False,False
59bf67fe-0a05-4b55-889b-502a7fb5bb19,3192,Рездельная,14,5,True,True
9bd8eaba-6869-4bca-b5c3-7332169b5ff3,4335,Палата для новорожденных,11,11,True,False
db6a3e07-a652-460a-87a1-e55dfe8673ee,581,VIP-палата,1,0,True,True
54c12017-a309-4a97-9840-710f5702b860,2412,Палаты для инвалидов,9,2,True,True
6c714f0c-88b6-4cb7-8da3-fe847ee8f762,2635,Палата для детей,19,4,True,True
0c50dfb0-7db1-4ace-8385-eff1f407ff9a,1313,Палаты для инвалидов,18,13,False,True
a4806b82-59b3-4a55-8014-e4c655bf52b7,2689,VIP-палата,10,4,True,False
62551028-09f1-4af2-a678-08c6f5afbe43,2714,Инфекционная,17,2,False,True
