82,315,Палата для новорожденных,10,False,False
83,3543,Родильная,9,True,True
84,1984,Родильная,5,True,False
85,1949,Палата для детей,9,False,True
86,2982,Палата для детей,1,True,False
87,1587,Интенсивной терапии,3,True,False
88,4573,Родильная,3,False,False
89,931,Родильная,8,False,False
90,1654,Рездельная,4,True,False
91,5099,VIP-палата,5,False,False
92,3980,Инфекционная,8,True,True
93,4284,Палаты для инвалидов,2,True,True
94,387,Интенсивной терапии,2,False,False
95,1839,VIP-палата,1,True,False
96,1890,Инфекционная,7,False,False
97,1300,Родильная,4,True,False
98,1503,Палата повышенной комфортности,9,False,True
99,4947,Родильная,6,True,True
100,1558,Палата повышенной комфортности,5,True,True
101,4536,Палата повышенной комфортности,2,True,True
102,4228,Палата повышенной комфортности,1,True,False
103,3361,Палата для новорожденных,4,False,False
104,3424,Палата для новорожденных,7,True,True
105,1323,Рездельная,4,True,True
106,2668,Палата для детей,9,False,True
107,4295,Инфекционная,5,True,True
108,3146,VIP-палата,10,False,True
109,3815,Рездельная,5,False,True
110,1765,Палата для детей,2,False,True
111,3880,Родильная,9,True,False
112,2450,Родильная,6,True,True
113,2368,Инфекционная,10,True,False
114,2204,Рездельная,6,True,True
115,4138,Родильная,9,False,False
116,3883,Интенсивной терапии,9,False,True
117,2387,Палата повышенной комфортности,10,False,True
118,248,Рездельная,10,True,True
119,3549,Палата повышенной комфортности,5,False,True
120,3307,Инфекционная,6,True,False
121,4263,Родильная,8,True,True
122,3060,Палата повышенной комфортности,1,True,False
123,3546,Инфекционная,4,False,True
124,350,VIP-палата,8,False,False
125,1004,VIP-палата,10,True,True
126,3029,Рездельная,2,False,False
127,4633,Рездельная,7,False,True
128,1463,Палата для новорожденных,9,False,False
129,2828,Интенсивной терапии,6,False,False
130,3409,Инфекционная,3,False,False
131,1742,VIP-палата,3,False,True
132,4955,VIP-палата,2,False,True
133,761,Рездельная,3,True,True
134,4383,VIP-палата,9,True,True
135,4701,Родильная,7,True,False
136,3637,Родильная,1,True,True
137,264,Интенсивной терапии,6,False,True
138,1646,VIP-палата,6,False,False
139,1215,Инфекционная,6,False,False
140,164,VIP-палата,10,True,True
141,2995,Рездельная,6,False,True
142,717,Родильная,7,True,False
143,2282,Палаты для инвалидов,3,False,False
144,1130,Инфекционная,4,True,True
145,5012,Родильная,5,False,False
146,1676,Рездельная,8,False,True
147,3753,Палата для детей,3,True,False
148,2593,Палаты для инвалидов,1,True,True
149,1878,Инфекционная,3,False,False
150,3528,Рездельная,7,True,False
151,443,Палаты для инвалидов,4,False,True
152,2868,Инфекционная,2,False,False
153,3083,Родильная,10,False,False
154,2127,Родильная,7,False,False
155,2728,Родильная,1,False,True
156,4992,Палаты для инвалидов,8,True,True
157,4750,Инфекционная,10,True,False
158,1154,Палаты для инвалидов,6,False,False
159,4117,Инфекционная,10,True,False
160,3464,Интенсивной терапии,10,False,False
161,4916,Интенсивной терапии,3,False,True
162,2510,VIP-палата,1,True,False
163,687,Палата для новорожденных,6,False,False
164,601,Рездельная,10,True,True
165,489,Палаты для инвалидов,6,True,False
166,4122,Рездельная,9,False,False
167,1381,Родильная,10,False,True
168,4960,Инфекционная,9,True,True
169,4086,Родильная,3,True,False
170,255,Родильная,6,True,False
171,3091,Палата для детей,9,False,False
172,4613,Палаты для инвалидов,10,False,True
173,2297,Родильная,3,True,False
174,593,Палата для новорожденных,8,True,False
175,4483,Палата для новорожденных,4,True,True
176,3452,Рездельная,10,False,True
177,568,Родильная,8,True,False
178,4809,Палата для новорожденных,1,False,True
179,3829,Родильная,9,True,True
180,2329,Палата повышенной комфортности,6,False,False
181,1059,Родильная,1,True,False
182,2989,VIP-палата,10,True,True
183,1744,Палата повышенной комфортности,1,True,True
184,1169,Инфекционная,5,False,True
185,1110,Палата для детей,9,False,True
186,4704,Родильная,10,False,True
187,3813,Палата для новорожденных,4,True,True
188,2514,Палата повышенной комфортности,2,True,False
189,2448,Интенсивной терапии,9,False,False
190,503,Палата для детей,3,False,True
191,1831,VIP-палата,1,False,False
192,627,Родильная,7,False,False
193,3000,Палата для новорожденных,7,False,True
194,745,Рездельная,4,True,False
195,4160,Палаты для инвалидов,10,True,False
196,857,Рездельная,6,False,False
197,2474,Инфекционная,6,False,False
198,2509,Палаты для инвалидов,2,True,False
199,1418,Инфекционная,10,True,True
200,4174,Рездельная,1,False,False
201,1491,Инфекционная,6,False,False
202,135,VIP-палата,10,False,True
203,2707,VIP-палата,5,True,True
204,1333,Инфекционная,9,True,True
205,1143,Рездельная,5,True,False
206,3583,VIP-палата,7,True,False
207,4675,Интенсивной терапии,3,True,True
208,1076,Палаты для инвалидов,5,True,True
209,1386,Палаты для инвалидов,10,True,False
210,847,VIP-палата,2,True,True
211,1600,Палата повышенной комфортности,7,False,False
212,3011,VIP-палата,3,True,False
213,3137,Палаты для инвалидов,2,True,True
214,2097,Инфекционная,6,False,False
215,2249,Инфекционная,3,False,False
216,3881,Рездельная,7,True,True
217,3289,Родильная,6,False,False
218,1667,Палата для новорожденных,10,True,False
219,278,Родильная,7,False,False
220,813,Интенсивной терапии,8,False,False
221,3371,Палата для новорожденных,6,False,True
222,1650,VIP-палата,5,False,False
223,4050,Рездельная,9,True,False
224,2291,Палата повышенной комфортности,10,True,False
225,4676,Инфекционная,7,False,False
226,3404,Палаты для инвалидов,1,False,False
227,3104,Рездельная,1,True,True
228,4950,Палата для новорожденных,8,False,False
229,2810,Палата повышенной комфортности,4,False,False
230,144,Родильная,10,True,True
231,691,Палаты для инвалидов,1,False,False
232,1528,Рездельная,8,False,True
233,1353,Инфекционная,10,True,True
234,4582,Интенсивной терапии,1,True,True
235,3125,Инфекционная,7,False,True
236,1969,Палата повышенной комфортности,8,False,False
237,2838,Палата для новорожденных,5,True,True
238,2463,Рездельная,3,True,False
239,4261,Палата повышенной комфортности,1,False,True
240,4602,Палата для новорожденных,4,False,False
241,1516,Инфекционная,4,True,True
242,1897,Рездельная,3,True,True
243,1475,Палата повышенной комфортности,10,True,False
244,3511,Интенсивной терапии,4,False,True
245,1101,Палата для детей,8,False,False
246,4885,Палата для детей,5,False,False
247,5008,Рездельная,3,True,False
248,2013,Интенсивной терапии,7,True,True
249,2735,Палата для новорожденных,10,True,False
250,2618,Инфекционная,2,True,True
251,3954,Палата для детей,8,True,True
252,713,Палаты для инвалидов,6,True,True
253,4909,Рездельная,9,True,True
254,2945,Палата для новорожденных,10,True,False
255,1898,Инфекционная,8,True,True
256,2434,Палата для новорожденных,5,True,False
257,917,Интенсивной терапии,8,True,True
258,625,Палата для детей,7,False,True
259,1251,VIP-палата,7,True,True
260,2203,Интенсивной терапии,2,False,True
261,723,Интенсивной терапии,6,True,True
262,2041,VIP-палата,4,False,True
263,3470,Рездельная,1,True,False
264,2566,Инфекционная,4,False,True
265,3595,VIP-палата,6,False,True
266,3754,Палата повышенной комфортности,3,False,False
267,615,Палата для детей,4,True,True
268,724,Родильная,6,True,True
269,3220,Интенсивной терапии,9,True,True
270,1313,Рездельная,1,True,True
271,978,Палаты для инвалидов,2,True,True
272,3273,Интенсивной терапии,9,True,True
273,4404,Палата для новорожденных,1,True,True
274,4315,Палаты для инвалидов,6,True,False
275,1768,Палата повышенной комфортности,2,True,False
276,106,Инфекционная,7,False,False
277,3055,Палаты для инвалидов,2,True,False
278,1290,Родильная,6,True,False
279,3402,VIP-палата,1,False,False
280,3983,Палаты для инвалидов,3,False,True
281,3746,VIP-палата,5,False,False
282,365,Палаты для инвалидов,5,True,True
283,3696,Рездельная,1,True,True
284,1028,Палата повышенной комфортности,7,False,False
285,2588,Интенсивной терапии,8,True,False
286,1857,Интенсивной терапии,1,False,False
287,2173,Палата повышенной комфортности,1,True,True
288,2955,Рездельная,9,True,False
289,963,Палата для новорожденных,3,False,False
290,3321,Палаты для инвалидов,8,False,True
291,147,Родильная,1,True,True
292,2942,Родильная,4,False,True
293,3327,Палата повышенной комфортности,3,False,False
294,4444,Палата для новорожденных,6,True,False
295,4755,Интенсивной терапии,4,True,True
296,2350,Интенсивной терапии,3,True,False
297,3121,Палата для новорожденных,9,True,False
298,4503,VIP-палата,1,False,False
299,754,Палата для новорожденных,1,False,False
300,4221,Палата для детей,10,True,False
301,3776,Палата повышенной комфортности,5,True,True
302,887,VIP-палата,1,False,True
303,2497,VIP-палата,6,True,True
304,4314,Рездельная,2,True,False
305,425,Интенсивной терапии,9,False,False
306,836,Палаты для инвалидов,7,False,True
307,4084,Интенсивной терапии,4,False,True
308,4953,VIP-палата,7,True,True
309,4394,VIP-палата,5,True,False
310,2944,Интенсивной терапии,4,True,False
311,1731,Палаты для инвалидов,1,True,False
312,4364,VIP-палата,5,True,True
313,3620,Палата для детей,5,False,False
314,502,Палата для новорожденных,3,False,True
315,4484,Палаты для инвалидов,9,False,True
316,3243,Инфекционная,6,False,True
317,3596,Инфекционная,1,False,False
318,2217,Палата для новорожденных,9,True,False
319,1095,VIP-палата,5,True,False
320,1192,Родильная,6,False,False
321,1695,VIP-палата,8,True,True
322,4792,Палаты для инвалидов,10,False,True
323,1361,Палата повышенной комфортности,10,True,False
324,4093,Рездельная,6,True,True
325,1641,Рездельная,8,False,True
326,3882,Палата для детей,5,False,True
327,1483,Рездельная,10,False,True
328,469,Палаты для инвалидов,6,True,False
329,2907,Рездельная,2,False,True
330,4652,Интенсивной терапии,4,True,True
331,3515,VIP-палата,8,False,False
332,1176,Палата для новорожденных,1,False,True
333,470,Родильная,10,False,False
334,2585,Родильная,5,False,True
335,2328,Палата повышенной комфортности,8,False,True
336,1214,Палата для новорожденных,2,False,False
337,3944,Родильная,9,False,False
338,1874,Родильная,10,False,True
339,4847,Инфекционная,9,False,True
340,4382,Палаты для инвалидов,9,False,False
341,4262,Палата повышенной комфортности,3,False,True
342,3169,Интенсивной терапии,4,True,True
343,422,Интенсивной терапии,2,False,False
344,4774,Палата для детей,5,True,False
345,3959,Палата повышенной комфортности,3,False,True
346,825,Рездельная,7,False,True
347,888,Родильная,5,True,True
348,1656,VIP-палата,5,True,True
349,2988,Рездельная,2,True,False
350,4819,Инфекционная,6,False,False
351,1846,Палата для детей,8,True,True
352,3645,Рездельная,10,False,False
353,749,Родильная,6,False,False
354,2421,Родильная,4,False,False
355,4519,Инфекционная,1,True,True
356,1989,Палата для детей,1,False,True
357,2522,Палата для новорожденных,1,True,True
358,3077,Палаты для инвалидов,5,True,True
359,4323,Инфекционная,7,False,True
360,4948,Палата для новорожденных,7,False,False
361,2422,Палата для новорожденных,9,False,False
362,2349,Интенсивной терапии,3,True,False
363,4070,VIP-палата,6,False,True
364,2985,Палата для новорожденных,2,False,False
365,1025,Родильная,9,False,True
366,3566,Палата для детей,1,False,True
367,789,Родильная,2,True,True
368,2322,VIP-палата,7,False,True
369,1567,Интенсивной терапии,9,False,False
370,855,Палата для новорожденных,6,True,False
371,2143,Рездельная,2,False,False
372,4447,Палаты для инвалидов,3,True,True
373,4698,Родильная,9,False,True
374,1785,Родильная,6,True,True
375,1953,Родильная,8,True,False
376,3415,Инфекционная,3,False,True
377,3607,Палата для новорожденных,1,True,True
378,382,VIP-палата,10,True,True
379,784,Палаты для инвалидов,3,False,False
380,3968,Палата для новорожденных,4,False,True
381,1864,Палата для детей,5,True,True
382,2428,Палата для новорожденных,9,False,False
383,1060,VIP-палата,6,False,False
384,2580,Родильная,10,True,True
385,1237,Родильная,9,False,False
386,2629,Палата для новорожденных,7,False,True
387,4811,Родильная,5,True,False
388,674,Палата для новорожденных,5,True,False
389,5049,VIP-палата,9,False,True
390,266,Палаты для инвалидов,6,False,True
391,2807,Рездельная,3,False,True
392,2146,VIP-палата,10,True,False
393,834,Интенсивной терапии,5,False,False
394,2590,Инфекционная,9,True,False
395,764,Палаты для инвалидов,6,True,True
396,2866,Палаты для инвалидов,4,True,False
397,514,Палаты для инвалидов,10,True,True
398,4711,Палата для детей,7,True,False
399,1828,Родильная,2,False,False
400,3460,Палаты для инвалидов,8,False,False
401,3661,VIP-палата,4,True,True
402,2845,Палата для детей,6,True,False
403,3086,Палата для детей,6,False,True
404,4817,Интенсивной терапии,9,False,False
405,2631,Интенсивной терапии,2,False,True
406,4789,Рездельная,6,True,True
407,1334,VIP-палата,9,True,False
408,2910,Палата для детей,3,False,True
409,4988,Родильная,2,False,True
410,4258,Рездельная,3,True,True
411,1321,Родильная,9,False,True
412,2905,Палата для детей,8,True,False
413,1280,Палаты для инвалидов,1,False,True
414,2834,Интенсивной терапии,4,False,True
415,2888,Интенсивной терапии,6,False,False
416,1662,VIP-палата,3,False,True
417,4002,Родильная,9,False,True
418,4149,Палата повышенной комфортности,8,False,True
419,3585,Рездельная,6,False,False
420,2622,Рездельная,3,True,True
421,150,Палата повышенной комфортности,7,False,True
422,4381,VIP-палата,7,False,True
423,2383,Инфекционная,8,False,True
424,3490,VIP-палата,1,False,False
425,2607,VIP-палата,5,True,False
426,626,Родильная,4,False,False
427,4551,Палата повышенной комфортности,8,True,True
428,775,Инфекционная,2,False,True
429,3581,Палата для новорожденных,4,True,True
430,776,Инфекционная,8,True,False
431,3681,Интенсивной терапии,2,True,False
432,4963,Инфекционная,9,True,False
433,1229,Палаты для инвалидов,3,False,True
434,1162,VIP-палата,6,False,False
435,1055,Палата повышенной комфортности,9,False,False
436,4061,VIP-палата,5,True,True
437,1442,Палата для новорожденных,5,True,False
438,2134,Палаты для инвалидов,3,True,False
439,140,Палата для детей,10,False,False
440,2746,Палата для детей,6,False,False
441,1761,Палата для новорожденных,3,True,True
442,1269,Инфекционная,9,True,True
443,2680,Рездельная,9,True,False
444,4003,Родильная,7,False,False
445,3812,Инфекционная,8,True,False
446,3957,Рездельная,10,True,False
447,4478,VIP-палата,3,True,True
448,1073,Палата повышенной комфортности,1,True,False
449,2112,Рездельная,8,False,False
450,5048,Палата для новорожденных,10,False,True
451,2779,Палата повышенной комфортности,7,False,True
452,2822,Палаты для инвалидов,2,True,True
453,4302,Родильная,3,False,False
454,1105,Палаты для инвалидов,1,False,False
455,1304,Палата повышенной комфортности,6,False,True
456,1069,Родильная,4,True,False
457,4238,Палата для детей,1,True,False
458,2901,Палата для детей,9,True,True
459,4938,Палата для новорожденных,4,False,False
460,3246,Палата для новорожденных,10,False,True
461,731,Палата повышенной комфортности,2,False,False
462,237,Родильная,4,True,True
463,3872,Палаты для инвалидов,2,False,False
464,1393,Палата для детей,7,True,False
465,3723,Палата повышенной комфортности,3,True,True
466,2365,VIP-палата,5,True,True
467,2190,Палата повышенной комфортности,8,True,True
468,1278,Интенсивной терапии,8,False,True
469,651,Палаты для инвалидов,6,True,True
470,3513,Инфекционная,9,True,True
471,3854,Инфекционная,2,True,True
472,5098,Палата для новорожденных,7,True,True
473,3765,Палата повышенной комфортности,4,False,False
474,1309,Палата повышенной комфортности,8,True,True
475,3907,Родильная,3,False,False
476,729,Палата для детей,1,False,False
477,3784,Родильная,10,True,False
478,1111,Палата повышенной комфортности,1,False,True
479,3998,Палата повышенной комфортности,2,True,True
480,1613,Палата для детей,2,True,False
481,110,Палата повышенной комфортности,5,True,False
482,1923,Интенсивной терапии,7,False,False
483,666,VIP-палата,7,False,False
484,5011,Рездельная,8,True,True
485,3018,Палата для детей,9,False,True
486,1029,Рездельная,6,True,False
487,4286,Палата для детей,7,False,True
488,492,Палата для новорожденных,4,False,False
489,1946,VIP-палата,4,False,False
490,2479,Родильная,10,True,False
491,4749,Рездельная,10,True,False
492,3825,VIP-палата,5,False,False
493,3544,Родильная,10,True,True
494,4993,Палата для новорожденных,10,True,True
495,1326,Рездельная,3,False,False
496,4623,Инфекционная,1,True,False
497,139,Палата повышенной комфортности,4,False,True
498,1240,Интенсивной терапии,1,False,True
499,487,Инфекционная,1,False,True
500,4124,Родильная,7,False,True
501,3849,Палаты для инвалидов,2,True,False
502,483,Палата повышенной комфортности,4,True,False
503,2065,Палата для новорожденных,4,True,False
504,5026,Инфекционная,2,False,True
505,4493,Рездельная,6,False,True
506,1189,VIP-палата,7,False,True
507,3597,Палата для детей,9,True,False
508,2133,VIP-палата,3,True,False
509,4154,Родильная,2,True,False
510,1720,Интенсивной терапии,8,True,True
511,1473,VIP-палата,4,False,False
512,146,Родильная,3,False,True
513,3861,Палата для детей,1,False,False
514,2299,Палата для детей,2,False,True
515,2643,Интенсивной терапии,6,False,False
516,3588,VIP-палата,1,False,True
517,656,Инфекционная,6,True,True
518,4490,Палата повышенной комфортности,5,False,False
519,3302,Палата повышенной комфортности,4,False,True
520,992,VIP-палата,3,False,False
521,4297,Палаты для инвалидов,9,True,True
522,270,Палаты для инвалидов,3,True,True
523,1086,Родильная,4,False,False
524,4013,VIP-палата,7,True,False
525,2086,Рездельная,4,True,True
526,4728,Интенсивной терапии,4,True,True
527,4712,Палаты для инвалидов,9,True,False
528,950,Палаты для инвалидов,7,False,True
529,987,Палата повышенной комфортности,10,False,True
530,4464,Палаты для инвалидов,5,False,False
531,1184,Палаты для инвалидов,7,True,True
532,3541,VIP-палата,4,False,True
533,4031,VIP-палата,6,True,False
534,1598,Инфекционная,10,True,False
535,4232,Палата для детей,4,True,True
536,2659,Рездельная,9,False,False
537,1017,Инфекционная,2,False,False
538,1113,Палата повышенной комфортности,5,False,False
539,370,Палата повышенной комфортности,1,True,True
540,1338,VIP-палата,2,True,True
541,3035,Палата для детей,2,False,False
542,4133,Палата повышенной комфортности,4,False,False
543,3759,Палата повышенной комфортности,9,True,False
544,3631,Рездельная,7,True,False
545,1645,Рездельная,1,False,True
546,3720,Родильная,6,False,True
547,4157,Палата для детей,2,True,True
548,4624,Рездельная,9,False,True
549,2108,Инфекционная,3,False,False
550,2456,Инфекционная,6,True,False
551,3453,Инфекционная,4,True,True
552,2267,VIP-палата,7,False,False
553,451,Рездельная,5,False,False
554,4979,VIP-палата,4,True,True
555,904,VIP-палата,8,False,True
556,4278,Родильная,6,True,True
557,2550,Палата для детей,9,False,False
558,785,Палата для детей,3,False,True
559,4735,Палаты для инвалидов,6,True,True
560,4610,Палата для новорожденных,7,True,False
561,4487,Родильная,2,False,True
562,1917,Палаты для инвалидов,9,False,True
563,3671,Инфекционная,10,False,False
564,217,Интенсивной терапии,4,True,False
565,3639,Интенсивной терапии,9,False,True
566,4052,Рездельная,7,True,False
567,4191,Палата для детей,6,False,False
568,5077,Палаты для инвалидов,5,False,True
569,3405,VIP-палата,4,True,False
570,3277,Палаты для инвалидов,3,False,True
571,3684,VIP-палата,7,True,True
572,2704,Интенсивной терапии,1,True,True
573,3856,Рездельная,10,False,False
574,2725,Интенсивной терапии,1,True,True
575,4330,Рездельная,2,True,False
576,2819,Палата для новорожденных,7,True,False
577,2881,Инфекционная,7,True,True
578,807,Палата для новорожденных,5,False,False
579,661,Родильная,6,False,True
580,3021,VIP-палата,8,True,True
581,1926,Инфекционная,10,True,True
582,4962,Родильная,2,False,True
583,2098,VIP-палата,1,True,True
584,2547,Родильная,4,True,False
585,2644,Палата для детей,9,True,True
586,4145,Палата для детей,3,True,False
587,4571,Родильная,4,True,True
588,1075,Палаты для инвалидов,9,True,False
589,3370,Инфекционная,9,True,True
590,5065,VIP-палата,5,True,True
591,2027,Палата для детей,5,False,True
592,1274,Интенсивной терапии,5,True,False
593,1102,Инфекционная,8,True,False
594,4939,Палата для новорожденных,5,True,True
595,4995,Рездельная,1,False,True
596,267,Палаты для инвалидов,2,False,False
597,3006,Интенсивной терапии,9,False,False
598,2346,Палата для новорожденных,2,False,True
599,1002,Родильная,6,False,True
600,124,Палата повышенной комфортности,8,True,False
601,3016,Палата для новорожденных,9,True,False
602,168,VIP-палата,9,False,False
603,4406,Рездельная,4,False,False
604,3550,Инфекционная,8,False,False
605,3769,Палата для новорожденных,10,True,True
606,3509,Интенсивной терапии,8,True,True
607,900,Палата повышенной комфортности,2,True,True
608,2109,Палата повышенной комфортности,4,False,False
609,1320,Палата для новорожденных,3,True,False
610,3033,VIP-палата,6,False,True
611,2549,Палаты для инвалидов,8,False,True
612,2331,Рездельная,7,True,False
613,3522,VIP-палата,8,False,True
614,1439,Палаты для инвалидов,10,False,False
615,5001,VIP-палата,4,True,False
616,2096,Рездельная,2,False,True
617,4162,Палата для новорожденных,10,False,False
618,750,Интенсивной терапии,8,True,False
619,2751,Палаты для инвалидов,6,False,False
620,3974,Интенсивной терапии,10,False,True
621,3628,Палата для детей,2,True,False
622,4321,Инфекционная,9,False,True
623,2420,Палаты для инвалидов,8,False,True
624,4244,Палата повышенной комфортности,10,True,False
625,3201,Палата для новорожденных,7,True,False
626,4027,Инфекционная,5,True,False
627,3819,Палата повышенной комфортности,5,True,False
628,4937,Интенсивной терапии,1,True,False
629,679,Инфекционная,10,False,True
630,3163,VIP-палата,2,True,True
631,4705,Инфекционная,5,True,False
632,871,Палаты для инвалидов,5,True,False
633,2537,Родильная,1,True,True
634,3855,Палата для детей,10,False,True
635,4450,Палата для новорожденных,3,True,True
636,964,Палата для детей,4,False,False
637,3388,Палата для новорожденных,6,True,False
638,3610,Инфекционная,8,True,False
639,2630,Инфекционная,3,False,True
640,1411,Палата для новорожденных,4,True,False
641,2154,Родильная,9,False,True
642,3198,VIP-палата,8,False,True
643,1456,Палата для новорожденных,7,False,True
644,3646,Родильная,4,True,True
645,3461,Интенсивной терапии,7,True,False
646,272,Инфекционная,6,True,True
647,4171,Палата для новорожденных,2,False,False
648,1551,Палата повышенной комфортности,9,False,True
649,1183,Инфекционная,5,True,True
650,3363,Палата для новорожденных,5,True,True
651,111,Палата для детей,3,False,False
652,1131,Палаты для инвалидов,5,False,True
653,4529,Рездельная,1,True,True
654,3788,Интенсивной терапии,3,False,True
655,4030,Палата для детей,5,True,True
656,757,Палата для детей,5,True,False
657,2651,VIP-палата,7,True,True
658,2795,Палата для детей,4,True,False
659,3582,Палата для новорожденных,5,True,False
660,3629,Палата для новорожденных,9,False,True
661,2574,Палаты для инвалидов,1,False,True
662,705,Родильная,8,False,True
663,701,Родильная,7,False,False
664,4037,Палата повышенной комфортности,9,True,True
665,2242,Палата для новорожденных,10,True,True
666,1302,Интенсивной терапии,2,True,True
667,2409,Родильная,2,False,True
668,747,Инфекционная,2,False,True
669,2132,Палата повышенной комфортности,4,True,False
670,2205,Палата повышенной комфортности,2,True,False
671,2298,Рездельная,7,False,True
672,678,Палата для детей,10,False,True
673,1108,Родильная,5,True,True
674,386,VIP-палата,6,True,True
675,4146,Палата для детей,2,False,True
676,774,VIP-палата,8,True,True
677,4662,Инфекционная,9,False,False
678,1582,Интенсивной терапии,10,False,False
679,589,Палата для новорожденных,8,False,False
680,4926,Палата для детей,7,False,False
681,2330,Палата для новорожденных,6,True,True
682,2074,VIP-палата,7,True,True
683,3922,VIP-палата,2,False,False
684,1314,Палата для детей,7,False,False
685,2136,Палаты для инвалидов,2,True,True
686,2438,Палата для детей,7,False,False
687,1260,Родильная,3,True,False
688,1218,Родильная,6,True,True
689,2356,Родильная,10,True,True
690,1823,Интенсивной терапии,4,False,True
691,4224,Рездельная,9,False,True
692,3179,Палаты для инвалидов,5,True,True
693,4320,VIP-палата,5,False,True
694,4973,VIP-палата,4,True,False
695,1482,Интенсивной терапии,7,True,True
696,2778,Интенсивной терапии,6,False,True
697,3840,Палата повышенной комфортности,8,False,False
698,3895,Палата повышенной комфортности,6,False,True
699,3448,Палата для новорожденных,8,True,True
700,3329,Палата для детей,9,False,False
701,2038,Палата для детей,2,False,False
702,1318,Инфекционная,4,True,False
703,2638,Палата для новорожденных,4,False,True
704,3518,Палата для детей,2,True,True
705,2849,Палата для новорожденных,6,False,True
706,4824,Палаты для инвалидов,10,False,False
707,924,Палата повышенной комфортности,2,True,False
708,2363,Инфекционная,3,False,False
709,675,Интенсивной терапии,6,True,False
710,403,Палаты для инвалидов,2,False,True
711,3423,Рездельная,9,True,False
712,2442,Инфекционная,9,True,True
713,454,Интенсивной терапии,7,False,False
714,2483,VIP-палата,5,True,True
715,3622,Палата повышенной комфортности,8,True,False
716,3989,Палаты для инвалидов,7,False,False
717,1194,Рездельная,9,False,False
718,376,Палата для детей,10,False,True
719,903,Палата для детей,3,True,True
720,3908,Рездельная,2,False,False
721,1373,Рездельная,8,True,True
722,3195,Палаты для инвалидов,4,True,False
723,2717,Интенсивной терапии,5,True,False
724,1125,Рездельная,1,True,True
725,1432,VIP-палата,5,False,True
726,183,Палата для детей,8,False,True
727,585,VIP-палата,5,True,False
728,3850,Палата повышенной комфортности,3,True,True
729,4743,Палата для детей,6,True,False
730,3280,Инфекционная,6,False,True
731,793,Палата для новорожденных,10,True,False
732,3540,Палата для новорожденных,1,False,True
733,1485,Инфекционная,10,False,True
734,2499,Палата для детей,5,True,False
735,1396,Родильная,1,False,True
